       0.348596 1.22547E-08       2.7445
       0.349067 1.74334E-08       3.9043
       0.349540 2.76262E-08       6.1870
       0.350012 1.48720E-08       3.3306
       0.350486 5.40843E-09       1.2112
       0.350960 1.22521E-08       2.7439
       0.351435 2.48795E-08       5.5718
       0.351910 3.50051E-08       7.8395
       0.352386 5.97244E-08      13.3755
       0.352862 2.95644E-08       6.6210
       0.353340 7.26194E-09       1.6263
       0.353818 1.19664E-08       2.6799
       0.354296 1.79662E-08       4.0236
       0.354775 1.15353E-08       2.5834
       0.355255 1.25417E-08       2.8088
       0.355736 8.84092E-09       1.9800
       0.356217 4.88853E-08      10.9480
       0.356699 7.91031E-09       1.7715
       0.357181 8.19385E-09       1.8350
       0.357664 1.09952E-07      24.6240
       0.358148 1.33401E-08       2.9876
       0.358633 3.75601E-09       0.8412
       0.359118 2.36080E-08       5.2871
       0.359603 2.61574E-09       0.5858
       0.360090 3.98952E-09       0.8935
       0.360577 2.60427E-08       5.8324
       0.361064 8.84538E-09       1.9810
       0.361553 2.41489E-08       5.4082
       0.362042 4.16696E-09       0.9332
       0.362532 9.83807E-09       2.2033
       0.363022 7.62762E-08      17.0823
       0.363513 7.31552E-08      16.3833
       0.364005 4.50019E-08      10.0783
       0.364497 1.24589E-08       2.7902
       0.364990 1.14480E-07      25.6382
       0.365484 6.08843E-08      13.6352
       0.365978 5.75649E-09       1.2892
       0.366473 9.24525E-08      20.7050
       0.366969 4.54068E-08      10.1690
       0.367465 9.01324E-08      20.1854
       0.367962 2.30874E-08       5.1705
       0.368460 4.54612E-09       1.0181
       0.368958 1.55091E-08       3.4733
       0.369457 2.29421E-08       5.1380
       0.369957 6.27283E-09       1.4048
       0.370457 3.61929E-09       0.8106
       0.370958 2.45004E-08       5.4869
       0.371460 1.37651E-08       3.0827
       0.371962 6.72259E-09       1.5055
       0.372466 1.87225E-08       4.1930
       0.372969 1.09938E-08       2.4621
       0.373474 9.51757E-09       2.1315
       0.373979 4.36313E-08       9.7714
       0.374485 2.11545E-08       4.7376
       0.374991 1.68339E-08       3.7700
       0.375499 6.41440E-08      14.3653
       0.376006 2.18946E-08       4.9034
       0.376515 6.37431E-09       1.4275
       0.377024 5.35099E-09       1.1984
       0.377534 9.09194E-09       2.0362
       0.378045 8.82845E-08      19.7716
       0.378556 1.20878E-07      27.0710
       0.379068 1.06295E-07      23.8051
       0.379581 5.25494E-08      11.7686
       0.380094 7.39802E-09       1.6568
       0.380608 3.15729E-08       7.0708
       0.381123 6.39630E-08      14.3247
       0.381639 6.09577E-08      13.6517
       0.382155 9.67677E-09       2.1671
       0.382672 1.00741E-07      22.5613
       0.383189 1.36191E-08       3.0500
       0.383708 8.09566E-08      18.1305
       0.384227 5.84743E-08      13.0955
       0.384746 2.41105E-07      53.9961
       0.385267 8.64132E-09       1.9353
       0.385788 1.57506E-08       3.5274
       0.386310 3.39713E-07      76.0798
       0.386832 1.01129E-08       2.2648
       0.387355 2.31267E-07      51.7929
       0.387879 1.17328E-07      26.2760
       0.388404 3.49438E-08       7.8258
       0.388929 5.63116E-08      12.6112
       0.389455 6.89564E-09       1.5443
       0.389982 8.25842E-09       1.8495
       0.390510 2.29368E-07      51.3677
       0.391038 4.90622E-08      10.9876
       0.391567 2.08279E-07      46.6448
       0.392096 2.07130E-07      46.3873
       0.392627 8.55509E-08      19.1594
       0.393158 4.25163E-08       9.5216
       0.393690 1.32013E-07      29.5647
       0.394222 2.48079E-07      55.5581
       0.394755 1.85583E-07      41.5619
