1.500377590300000230e-01 8.571412038304767602e-04
1.501130968099999852e-01 1.189507624973366266e-03
1.501884724299999974e-01 1.251741402930620301e-03
1.502638858999999771e-01 1.279733014850258305e-03
1.503393372300000363e-01 1.312888127997791522e-03
1.504148264500000109e-01 1.343053845697595589e-03
1.504903535699999850e-01 1.368599588614546718e-03
1.505659186199999888e-01 1.393330041863936278e-03
1.506415216100000232e-01 1.406918202989974062e-03
1.507171625600000064e-01 1.423495759563740562e-03
1.507928414899999958e-01 1.439801552914986467e-03
1.508685584300000215e-01 1.418332258335846217e-03
1.509443133800000281e-01 1.235163846356853801e-03
1.510201063700000179e-01 1.009328608442102565e-03
1.510959374200000205e-01 9.976427898737093812e-04
1.511718065500000097e-01 1.101999867321681479e-03
1.512477137700000140e-01 1.197116995203947269e-03
1.513236591100000084e-01 1.258807246716159896e-03
1.513996425799999934e-01 1.285711805745715303e-03
1.514756642000000264e-01 1.321856314340976368e-03
1.515517239999999988e-01 1.366697246056901684e-03
1.516278219900000224e-01 1.389253593526124748e-03
1.517039581900000156e-01 1.419147548003408437e-03
1.517801326200000078e-01 1.466162585499499599e-03
1.518563452899999999e-01 1.508829411435259286e-03
1.519325962400000229e-01 1.530570469236919914e-03
1.520088854699999936e-01 1.581661955070822823e-03
1.520852130200000263e-01 1.698791903977270269e-03
1.521615788800000091e-01 1.802333691757679931e-03
1.522379830900000008e-01 1.876525051505847745e-03
1.523144256700000032e-01 1.973272758723238190e-03
1.523909066300000170e-01 2.111600238986304640e-03
1.524674259900000162e-01 2.205630313978487397e-03
1.525439837799999754e-01 2.236883084568374713e-03
1.526205800100000065e-01 2.323303789329976034e-03
1.526972147000000002e-01 2.499134594300908042e-03
1.527738878600000128e-01 2.742090915234467186e-03
1.528505995300000198e-01 3.022007034430849830e-03
1.529273497199999943e-01 3.331817108104517030e-03
1.530041384400000204e-01 3.772073528588148431e-03
1.530809657300000182e-01 4.177000730144079903e-03
1.531578315900000153e-01 4.649868737330201812e-03
1.532347360400000136e-01 4.910761430950132816e-03
1.533116791100000154e-01 4.970549339904698459e-03
1.533886608200000223e-01 5.217853872398590595e-03
1.534656811800000076e-01 6.111954874491891399e-03
1.535427402200000291e-01 7.182701971223685346e-03
1.536198379500000044e-01 7.182701971223685346e-03
1.536969743900000185e-01 6.381000464787441560e-03
1.537741495600000174e-01 7.014208773260812227e-03
1.538513634800000029e-01 9.188314553426892364e-03
1.539286161800000052e-01 1.059333041385922096e-02
1.540059076699999974e-01 1.051180144710299642e-02
1.540832379599999802e-01 9.489971730424935636e-03
1.541606070900000403e-01 8.498035968224165043e-03
1.542380150700000119e-01 7.701769726238337499e-03
1.543154619100000069e-01 6.840280310847528071e-03
1.543929476400000000e-01 5.389064702586668365e-03
1.544704722799999930e-01 3.663368239579843557e-03
1.545480358500000151e-01 3.413346074860745035e-03
1.546256383600000117e-01 4.071013073360984016e-03
1.547032798399999853e-01 4.861844050896395319e-03
1.547809603000000200e-01 5.533099210522672735e-03
1.548586797700000073e-01 6.253271750202686781e-03
1.549364382700000042e-01 7.114761165593495341e-03
1.550142358100000117e-01 7.940921362056603539e-03
1.550920724100000037e-01 8.392048311441066555e-03
1.551699481000000103e-01 8.245296171279855799e-03
1.552478628900000046e-01 8.193661159000911048e-03
1.553258168099999892e-01 8.696423120664318815e-03
1.554038098600000195e-01 9.068738735517759345e-03
1.554818420800000156e-01 9.484536465974521130e-03
1.555599134800000061e-01 9.783476010747357149e-03
1.556380240800000203e-01 1.086781126860518823e-02
1.557161739100000053e-01 1.216683947225442354e-02
1.557943629700000165e-01 1.262340168608930106e-02
1.558725913000000296e-01 1.176462990292369629e-02
1.559508589100000175e-01 9.530736213803053108e-03
1.560291658100000090e-01 6.367412303661404427e-03
1.561075120400000071e-01 4.967831707679492073e-03
1.561858976000000121e-01 6.383718097012650548e-03
1.562643225299999994e-01 8.367589621414197806e-03
1.563427868299999968e-01 9.172008760075648845e-03
1.564212905400000075e-01 9.810652332999433151e-03
1.564998336600000040e-01 1.114229212335115550e-02
1.565784162200000162e-01 1.251197876485578633e-02
1.566570382400000183e-01 1.241957926919873278e-02
1.567356997299999832e-01 1.144666693257440776e-02
1.568144007299999976e-01 1.150373720930376875e-02
1.568931412400000058e-01 1.231630924464083982e-02
1.569719212900000105e-01 1.318595155670727187e-02
1.570507409000000132e-01 1.388981830303604066e-02
1.571296000799999870e-01 1.468880217724707372e-02
1.572084988699999908e-01 1.624872307451623310e-02
1.572874372699999967e-01 1.758579812931837169e-02
1.573664153000000065e-01 1.682757873848545610e-02
1.574454330000000235e-01 1.578672559623094454e-02
1.575244903700000199e-01 1.824346512781861371e-02
1.576035874299999973e-01 1.887123817184156727e-02
1.576827242200000145e-01 1.483555431740828622e-02
1.577619007399999884e-01 1.500676514759636225e-02
1.578411170100000038e-01 1.670256765612590857e-02
1.579203730700000363e-01 1.777603238508290717e-02
1.579996689200000304e-01 1.699335430422312110e-02
1.580790045800000154e-01 1.747165757585965665e-02
1.581583800800000217e-01 1.884949711403990924e-02
1.582377954400000231e-01 1.868100391607703525e-02
1.583172506800000212e-01 1.915930718771357427e-02
1.583967458100000170e-01 1.838749963575461721e-02
1.584762808600000128e-01 1.962402229822407529e-02
1.585558558399999818e-01 2.284985174954549253e-02
1.586354707900000105e-01 2.438259632456257764e-02
1.587151256999999871e-01 2.471142982381270212e-02
1.587948206199999990e-01 2.395049280075457060e-02
1.588745555500000184e-01 2.354013033474822505e-02
1.589543305200000201e-01 2.436629053121133412e-02
1.590341455500000056e-01 2.600774039523672324e-02
1.591140006500000037e-01 2.804596456414242336e-02
1.591938958500000167e-01 2.945913332125037892e-02
1.592738311700000187e-01 3.087230207835832407e-02
1.593538066200000103e-01 3.228547083546627616e-02
1.594338222400000227e-01 3.127994691213947104e-02
1.595138780300000281e-01 2.929607538773791597e-02
1.595939740200000012e-01 2.547508447909603568e-02
1.596741102199999984e-01 1.827064145007069318e-02
1.597542866700000230e-01 1.115588028447719524e-02
1.598345033699999918e-01 1.064224779391296019e-02
1.599147603599999912e-01 1.393058278641415466e-02
1.599950576400000213e-01 1.755590417484108670e-02
1.600753952400000291e-01 2.067302833715420687e-02
1.601557731800000162e-01 2.310259154648980351e-02
1.602361914800000120e-01 2.395592806520498858e-02
1.603166501600000182e-01 2.432552604783322012e-02
1.603971492500000096e-01 2.691271192623086173e-02
1.604776887499999860e-01 2.769267237486544228e-02
1.605582686900000333e-01 2.654311394360262324e-02
1.606388891000000152e-01 2.731220386333637479e-02
1.607195499800000149e-01 2.812749353089865831e-02
1.608002513700000358e-01 2.831772778666318685e-02
1.608809932800000231e-01 2.926889906548584691e-02
1.609617757300000063e-01 3.195935496844137108e-02
1.610425987499999878e-01 3.103536001187078008e-02
1.611234623500000240e-01 2.850796204242771886e-02
1.612043665500000056e-01 2.850796204242771886e-02
1.612853113699999896e-01 2.845360939792356339e-02
1.613662968500000072e-01 2.888843055395677942e-02
1.614473229800000020e-01 2.894278319846093489e-02
1.615283898000000051e-01 2.848078572017564286e-02
1.616094973300000182e-01 2.717360461985078232e-02
1.616906455800000142e-01 2.989395447728359148e-02
1.617718345799999957e-01 3.179629703492890813e-02
1.618530643500000199e-01 2.910584113197338049e-02
1.619343349000000321e-01 2.739373283009260626e-02
1.620156462700000077e-01 2.810031720864657884e-02
1.620969984600000302e-01 2.959501493251075199e-02
1.621783914999999909e-01 3.043748092232511152e-02
1.622598254100000026e-01 3.163323910141645212e-02
1.623413002000000105e-01 3.261158670249119512e-02
1.624228159100000179e-01 3.375299223707838719e-02
1.625043725600000266e-01 3.049183356682926699e-02
1.625859701500000365e-01 2.916019377647754290e-02
1.626676087099999946e-01 3.470416351590104725e-02
1.627492882699999865e-01 3.940566726551018861e-02
1.628310088400000133e-01 4.128083350090343273e-02
1.629127704500000218e-01 3.763920631912525544e-02
1.629945731100000128e-01 3.141582852339984411e-02
1.630764168400000436e-01 2.850796204242771886e-02
1.631583016700000055e-01 3.084512575610625154e-02
1.632402276200000391e-01 3.451392926013650830e-02
1.633221947000000063e-01 3.402475545959914721e-02
1.634042029500000215e-01 3.535639524995086436e-02
1.634862523700000014e-01 3.864473024245206056e-02
1.635683429900000041e-01 4.054707280009737375e-02
1.636504748300000311e-01 4.209612316846571972e-02
1.637326479100000287e-01 4.277553122476761283e-02
1.638148622500000262e-01 4.416152365962348891e-02
1.638971178699999975e-01 4.519422390520238392e-02
1.639794148000000285e-01 4.530292919421068099e-02
1.640617530400000357e-01 4.638998208429371412e-02
1.641441326399999956e-01 4.886302740923263721e-02
1.642265535999999915e-01 5.141760170092777443e-02
1.643090159399999972e-01 5.437982082640406556e-02
1.643915196900000153e-01 5.649957396206599369e-02
1.644740648700000196e-01 5.823885858619885086e-02
1.645566514900000110e-01 5.799427168593017379e-02
1.646392795900000205e-01 5.856497445322376982e-02
1.647219491699999927e-01 5.924438250952566293e-02
1.648046602700000141e-01 5.291229942479195453e-02
1.648874128900000291e-01 4.744985865212467818e-02
1.649702070700000134e-01 4.535728183871483299e-02
1.650530428199999955e-01 4.723244807410807711e-02
1.651359201700000057e-01 4.962396443229076526e-02
1.652188391300000170e-01 4.609104253952087810e-02
1.653017997200000033e-01 3.429651868211990029e-02
1.653848019700000227e-01 2.733938018558844732e-02
1.654678458999999935e-01 2.951348596575453093e-02
1.655509315300000284e-01 3.035595195556888351e-02
1.656340588800000180e-01 2.537453208676335864e-02
1.657172279700000195e-01 2.256993563034910902e-02
1.658004388200000068e-01 2.886125423170470689e-02
1.658836914499999815e-01 4.103624660063475565e-02
1.659669858800000286e-01 5.052078306660926638e-02
1.660503221400000118e-01 5.524946313847049761e-02
1.661337002500000160e-01 5.606475280603277073e-02
1.662171202199999864e-01 5.557557900549539576e-02
1.663005820800000090e-01 5.899979560925697891e-02
1.663840858400000011e-01 6.554928927200728839e-02
1.664676315400000217e-01 6.932679806504585263e-02
1.665512191800000152e-01 6.799515827469412854e-02
1.666348488000000128e-01 6.283165704679968822e-02
1.667185204100000151e-01 6.304906762481631011e-02
1.668022340399999970e-01 6.389153361463066616e-02
1.668859897000000148e-01 6.190766209022910416e-02
1.669697874100000146e-01 5.035772513309682424e-02
1.670536271999999989e-01 3.693262194057127940e-02
1.671375090900000249e-01 4.155259672342419275e-02
1.672214331000000109e-01 5.052078306660926638e-02
1.673053992499999865e-01 5.644522131756182781e-02
1.673894075600000086e-01 5.446134979316028663e-02
1.674734580500000236e-01 5.454287875991652157e-02
1.675575507500000061e-01 6.174460415671664815e-02
1.676416856700000124e-01 6.497858650471370623e-02
1.677258628400000173e-01 7.174549074548063066e-02
1.678100822799999947e-01 8.343130931387331140e-02
1.678943440000000009e-01 8.669246798412241772e-02
1.679786480400000115e-01 8.498035968224161574e-02
1.680629944000000264e-01 8.769799190744922979e-02
1.681473831200000213e-01 9.267125887957913810e-02
1.682318142100000247e-01 9.506277523776184013e-02
1.683162877000000113e-01 1.004980396881770266e-01
1.684008036100000105e-01 1.135970270136776594e-01
1.684853619500000232e-01 1.169940672951871458e-01
1.685699627499999964e-01 1.076725887627251049e-01
1.686546060299999872e-01 1.075910597959688353e-01
1.687392918100000250e-01 1.267231906614303405e-01
1.688240201100000004e-01 1.375665432400086929e-01
1.689087909599999993e-01 1.462901426829250895e-01
1.689936043799999954e-01 1.724609410116742514e-01
1.690784603799999897e-01 1.868643918052745323e-01
1.691633589900000123e-01 1.798257243419868756e-01
1.692483002300000372e-01 1.667810896609903670e-01
1.693332841200000105e-01 1.679224951955775591e-01
1.694183106800000171e-01 1.784125555848788958e-01
1.695033799400000041e-01 1.715097697328515913e-01
1.695884919099999999e-01 1.591173667859049345e-01
1.696736466200000071e-01 1.913756612991191763e-01
1.697588440899999995e-01 2.026266587114786133e-01
1.698440843400000066e-01 2.093935629522455377e-01
1.699293673900000023e-01 2.315422655876874791e-01
1.700146932600000160e-01 2.259711195260118433e-01
1.701000619799999947e-01 2.662464291035884778e-01
1.701854735600000224e-01 2.755679076360505464e-01
1.702709280300000183e-01 2.619253938655084490e-01
1.703564254100000119e-01 2.693988824848292940e-01
1.704419657200000049e-01 2.371405879716151355e-01
1.705275489800000266e-01 2.159430566149958264e-01
1.706131752100000232e-01 2.196390364412781904e-01
1.706988444399999971e-01 2.267048802268179231e-01
1.707845566900000056e-01 2.327380237667787954e-01
1.708703119699999939e-01 2.483100564172183999e-01
1.709561103200000209e-01 2.717632225207599062e-01
1.710419517400000311e-01 2.850796204242771470e-01
1.711278362700000000e-01 2.480926458392017087e-01
1.712137639300000125e-01 1.617262937221042307e-01
1.712997347300000139e-01 1.112326869777470473e-01
