       0.348596 1.18647E-10       0.2630
       0.349067 1.23806E-10       0.2745
       0.349540 1.28257E-10       0.2843
       0.350012 1.32248E-10       0.2932
       0.350486 1.35822E-10       0.3011
       0.350960 1.39191E-10       0.3086
       0.351435 1.41662E-10       0.3140
       0.351910 1.43994E-10       0.3192
       0.352386 1.46105E-10       0.3239
       0.352862 1.47471E-10       0.3269
       0.353340 1.49050E-10       0.3304
       0.353818 1.50216E-10       0.3330
       0.354296 1.51331E-10       0.3355
       0.354775 1.52041E-10       0.3370
       0.355255 1.53298E-10       0.3398
       0.355736 1.53741E-10       0.3408
       0.356217 1.53445E-10       0.3402
       0.356699 1.52033E-10       0.3370
       0.357181 1.49316E-10       0.3310
       0.357664 1.41162E-10       0.3129
       0.358148 1.14574E-10       0.2540
       0.358633 7.58947E-11       0.1682
       0.359118 8.63514E-11       0.1914
       0.359603 1.26318E-10       0.2800
       0.360090 1.44885E-10       0.3212
       0.360577 1.47979E-10       0.3280
       0.361064 1.35747E-10       0.3009
       0.361553 1.51758E-10       0.3364
       0.362042 1.54967E-10       0.3435
       0.362532 1.56650E-10       0.3473
       0.363022 1.57613E-10       0.3494
       0.363513 1.57004E-10       0.3480
       0.364005 1.57620E-10       0.3494
       0.364497 1.57901E-10       0.3500
       0.364990 1.58450E-10       0.3513
       0.365484 1.57313E-10       0.3487
       0.365978 1.55789E-10       0.3454
       0.366473 1.55894E-10       0.3456
       0.366969 1.58637E-10       0.3517
       0.367465 1.58506E-10       0.3514
       0.367962 1.56928E-10       0.3479
       0.368460 1.54972E-10       0.3435
       0.368958 1.54430E-10       0.3423
       0.369457 1.53247E-10       0.3397
       0.369957 1.52733E-10       0.3386
       0.370457 1.52743E-10       0.3386
       0.370958 1.51904E-10       0.3367
       0.371460 1.52018E-10       0.3370
       0.371962 1.52505E-10       0.3381
       0.372466 1.51535E-10       0.3359
       0.372969 1.50562E-10       0.3338
       0.373474 1.49986E-10       0.3325
       0.373979 1.50085E-10       0.3327
       0.374485 1.49770E-10       0.3320
       0.374991 1.48885E-10       0.3300
       0.375499 1.47767E-10       0.3276
       0.376006 1.45834E-10       0.3233
       0.376515 1.44615E-10       0.3206
       0.377024 1.44070E-10       0.3194
       0.377534 1.43561E-10       0.3182
       0.378045 1.43087E-10       0.3172
       0.378556 1.42976E-10       0.3169
       0.379068 1.41519E-10       0.3137
       0.379581 1.39829E-10       0.3100
       0.380094 1.38637E-10       0.3073
       0.380608 1.38171E-10       0.3063
       0.381123 1.35234E-10       0.2998
       0.381639 1.35603E-10       0.3006
       0.382155 1.34459E-10       0.2981
       0.382672 1.33331E-10       0.2956
       0.383189 1.31524E-10       0.2916
       0.383708 1.30499E-10       0.2893
       0.384227 1.28200E-10       0.2842
       0.384746 1.27903E-10       0.2835
       0.385267 1.25515E-10       0.2782
       0.385788 1.23754E-10       0.2743
       0.386310 1.22024E-10       0.2705
       0.386832 1.17704E-10       0.2609
       0.387355 1.08936E-10       0.2415
       0.387879 1.10203E-10       0.2443
       0.388404 1.11718E-10       0.2477
       0.388929 1.08395E-10       0.2403
       0.389455 1.07700E-10       0.2387
       0.389982 1.06325E-10       0.2357
       0.390510 1.03958E-10       0.2305
       0.391038 1.01498E-10       0.2250
       0.391567 9.87114E-11       0.2188
       0.392096 9.60346E-11       0.2129
       0.392627 9.31464E-11       0.2065
       0.393158 9.02073E-11       0.2000
       0.393690 8.72221E-11       0.1934
       0.394222 8.42334E-11       0.1867
       0.394755 8.11264E-11       0.1798
       0.395289 7.79797E-11       0.1729
       0.395824 7.47956E-11       0.1658
       0.396359 7.15576E-11       0.1586
       0.396895 6.83029E-11       0.1514
       0.397432 6.50876E-11       0.1443
       0.397970 6.18486E-11       0.1371
       0.398508 5.85600E-11       0.1298
       0.399047 5.53083E-11       0.1226
       0.399587 5.20579E-11       0.1154
       0.400127 4.88142E-11       0.1082
       0.400668 4.55901E-11       0.1011
       0.401210 4.23815E-11       0.0940
       0.401753 3.92252E-11       0.0870
       0.402296 3.60970E-11       0.0800
       0.402841 3.30328E-11       0.0732
       0.403385 2.97441E-11       0.0659
       0.403931 2.44097E-11       0.0541
       0.404477 1.90184E-11       0.0422
       0.405024 2.40744E-11       0.0534
       0.405572 2.88503E-11       0.0640
       0.406121 3.18082E-11       0.0705
       0.406670 3.45022E-11       0.0765
       0.407220 3.71641E-11       0.0824
       0.407771 3.98481E-11       0.0883
       0.408323 4.25601E-11       0.0943
       0.408875 4.52907E-11       0.1004
       0.409428 4.80889E-11       0.1066
       0.409982 5.08341E-11       0.1127
       0.410536 5.36980E-11       0.1190
       0.411091 5.66168E-11       0.1255
       0.411647 5.94841E-11       0.1319
       0.412204 6.24612E-11       0.1385
       0.412762 6.53833E-11       0.1449
       0.413320 6.83577E-11       0.1515
       0.413879 7.12647E-11       0.1580
       0.414439 7.40783E-11       0.1642
       0.414999 7.68483E-11       0.1704
       0.415561 7.94407E-11       0.1761
       0.416123 8.19664E-11       0.1817
       0.416686 8.40593E-11       0.1863
       0.417249 8.58188E-11       0.1902
       0.417814 8.66593E-11       0.1921
       0.418379 8.58270E-11       0.1903
       0.418945 8.03720E-11       0.1782
       0.419511 6.06274E-11       0.1344
       0.420079 3.52172E-11       0.0781
       0.420647 4.23675E-11       0.0939
       0.421216 4.02889E-11       0.0893
       0.421786 4.64002E-11       0.1029
       0.422356 8.36660E-11       0.1855
       0.422927 9.71510E-11       0.2154
       0.423499 1.02285E-10       0.2267
       0.424072 1.05261E-10       0.2333
       0.424646 1.07399E-10       0.2381
       0.425220 1.09247E-10       0.2422
       0.425795 1.10486E-10       0.2449
       0.426371 1.11394E-10       0.2469
       0.426948 1.12303E-10       0.2490
       0.427525 1.13233E-10       0.2510
       0.428104 1.13951E-10       0.2526
       0.428683 1.14522E-10       0.2539
       0.429263 1.14780E-10       0.2544
       0.429843 1.15408E-10       0.2558
       0.430425 1.15810E-10       0.2567
       0.431007 1.15951E-10       0.2570
       0.431590 1.15900E-10       0.2569
       0.432173 1.15746E-10       0.2566
       0.432758 1.16149E-10       0.2575
       0.433343 1.16285E-10       0.2578
       0.433929 1.16222E-10       0.2576
       0.434516 1.16027E-10       0.2572
       0.435104 1.15857E-10       0.2568
       0.435693 1.15523E-10       0.2561
       0.436282 1.15376E-10       0.2558
       0.436872 1.15081E-10       0.2551
       0.437463 1.15084E-10       0.2551
       0.438055 1.14307E-10       0.2534
       0.438647 1.13946E-10       0.2526
       0.439240 1.13367E-10       0.2513
       0.439834 1.13297E-10       0.2512
       0.440429 1.12914E-10       0.2503
       0.441025 1.12482E-10       0.2494
       0.441622 1.12102E-10       0.2485
       0.442219 1.11537E-10       0.2473
       0.442817 1.11090E-10       0.2463
       0.443416 1.10610E-10       0.2452
       0.444016 1.10016E-10       0.2439
       0.444616 1.09493E-10       0.2427
       0.445218 1.08842E-10       0.2413
       0.445820 1.08294E-10       0.2401
       0.446423 1.07675E-10       0.2387
