*SPECTRA OF METHANE, JOVIAN PLANETS, AND TITAN
*Data from:  Spectrophotometry of the Jovian Planets and Titan 
*at 300 - 1000 nm Wavelength: the Methane Spectrum
*Column 1:  Vacuum wavelength (nm)
*       2:  Air wavelength (nm)
*       3:  Methane absorption coefficient (1/km-am)
*       4:  Full-disk albedo of Jupiter
*       5:  Full-disk albedo of Saturn
*       6:  Full-disk albedo of Uranus
*       7:  Full-disk albedo of Neptune
*       8:  Full-disk albedo of Titan
 454.4  454.26   .0008 .4266 .3460 .5860 .5756 .1322
 454.8  454.66   .0009 .4273 .3474 .5894 .5774 .1325
 455.2  455.06   .0010 .4273 .3476 .5878 .5746 .1330
 455.6  455.46   .0010 .4277 .3484 .5859 .5724 .1333
 456.0  455.86   .0011 .4277 .3491 .5840 .5705 .1336
 456.4  456.26   .0013 .4279 .3493 .5814 .5675 .1336
 456.8  456.66   .0014 .4280 .3501 .5812 .5668 .1338
 457.2  457.06   .0016 .4285 .3509 .5809 .5646 .1342
 457.6  457.46   .0019 .4292 .3513 .5789 .5620 .1343
 458.0  457.86   .0022 .4309 .3535 .5793 .5608 .1347
 458.4  458.26   .0029 .4309 .3539 .5757 .5534 .1353
 458.8  458.66   .0036 .4307 .3540 .5678 .5429 .1353
 459.2  459.06   .0042 .4319 .3553 .5618 .5353 .1355
 459.6  459.46   .0047 .4325 .3559 .5562 .5284 .1360
 460.0  459.86   .0043 .4327 .3567 .5574 .5318 .1364
 460.4  460.26   .0031 .4334 .3580 .5678 .5463 .1372
 460.8  460.66   .0021 .4332 .3583 .5777 .5588 .1373
 461.2  461.06   .0014 .4330 .3592 .5853 .5685 .1374
 461.6  461.46   .0009 .4339 .3602 .5928 .5765 .1381
 462.0  461.86   .0005 .4348 .3606 .5962 .5810 .1383
 462.4  462.26   .0003 .4351 .3613 .5982 .5832 .1387
 462.8  462.66   .0002 .4355 .3622 .6006 .5843 .1391
 463.2  463.06   .0003 .4363 .3628 .6018 .5849 .1391
 463.6  463.46   .0003 .4376 .3642 .6040 .5865 .1398
 464.0  463.86   .0003 .4384 .3648 .6048 .5864 .1401
 464.4  464.26   .0003 .4389 .3653 .6057 .5871 .1401
 464.8  464.66   .0004 .4403 .3673 .6065 .5871 .1405
 465.2  465.06   .0006 .4389 .3664 .6041 .5846 .1409
 465.6  465.46   .0007 .4392 .3668 .5995 .5801 .1409
 466.0  465.86   .0008 .4393 .3673 .5972 .5777 .1411
 466.4  466.26   .0007 .4417 .3692 .6014 .5809 .1418
 466.8  466.66   .0006 .4431 .3708 .6066 .5850 .1423
 467.2  467.06   .0005 .4415 .3704 .6056 .5852 .1428
 467.6  467.46   .0004 .4421 .3712 .6056 .5850 .1429
 468.0  467.86   .0004 .4423 .3718 .6071 .5865 .1429
 468.4  468.26   .0003 .4429 .3725 .6103 .5893 .1436
 468.8  468.66   .0002 .4436 .3733 .6122 .5909 .1439
 469.2  469.06   .0002 .4436 .3739 .6108 .5896 .1439
 469.6  469.46   .0002 .4432 .3740 .6102 .5888 .1443
 470.0  469.86   .0003 .4445 .3753 .6114 .5891 .1447
 470.4  470.26   .0003 .4457 .3768 .6120 .5904 .1448
 470.8  470.66   .0002 .4459 .3772 .6121 .5908 .1453
 471.2  471.06   .0003 .4460 .3773 .6118 .5902 .1457
 471.6  471.46   .0003 .4459 .3777 .6095 .5877 .1459
 472.0  471.86   .0004 .4452 .3774 .6083 .5862 .1463
 472.4  472.26   .0004 .4466 .3788 .6095 .5855 .1464
 472.8  472.66   .0004 .4475 .3799 .6120 .5868 .1468
 473.2  473.06   .0005 .4479 .3805 .6135 .5894 .1472
 473.6  473.46   .0004 .4483 .3810 .6150 .5899 .1475
 474.0  473.86   .0004 .4492 .3823 .6143 .5875 .1481
 474.4  474.26   .0005 .4483 .3824 .6101 .5827 .1488
 474.8  474.66   .0007 .4476 .3824 .6056 .5785 .1487
 475.2  475.06   .0008 .4480 .3831 .6049 .5768 .1490
 475.6  475.46   .0010 .4491 .3842 .6064 .5762 .1498
 476.0  475.86   .0010 .4498 .3846 .6083 .5769 .1501
 476.4  476.26   .0012 .4513 .3862 .6096 .5770 .1505
 476.8  476.66   .0014 .4514 .3866 .6089 .5761 .1510
 477.2  477.06   .0017 .4512 .3866 .6052 .5717 .1512
 477.6  477.46   .0021 .4513 .3871 .5991 .5649 .1514
 478.0  477.86   .0024 .4520 .3878 .5949 .5596 .1517
 478.4  478.26   .0027 .4533 .3889 .5928 .5560 .1520
 478.8  478.66   .0032 .4539 .3895 .5901 .5518 .1526
 479.2  479.06   .0038 .4537 .3896 .5845 .5450 .1529
 479.6  479.46   .0046 .4534 .3894 .5778 .5368 .1530
 480.0  479.86   .0053 .4544 .3907 .5727 .5299 .1533
 480.4  480.26   .0061 .4541 .3907 .5679 .5244 .1535
 480.8  480.66   .0068 .4551 .3917 .5623 .5167 .1539
 481.2  481.06   .0076 .4548 .3917 .5554 .5084 .1542
 481.6  481.46   .0085 .4546 .3917 .5493 .5018 .1546
 482.0  481.86   .0095 .4548 .3918 .5439 .4962 .1550
 482.4  482.26   .0098 .4558 .3933 .5418 .4933 .1551
 482.8  482.66   .0103 .4550 .3935 .5409 .4915 .1554
 483.2  483.06   .0109 .4548 .3941 .5359 .4857 .1561
 483.6  483.45   .0121 .4539 .3942 .5288 .4777 .1563
 484.0  483.85   .0146 .4541 .3947 .5168 .4635 .1566
 484.4  484.25   .0209 .4528 .3932 .4895 .4333 .1566
 484.8  484.65   .0298 .4509 .3912 .4591 .4005 .1562
 485.2  485.05   .0356 .4513 .3911 .4468 .3877 .1565
 485.6  485.45   .0375 .4540 .3929 .4488 .3903 .1568
 486.0  485.85   .0388 .4542 .3932 .4573 .3991 .1573
 486.4  486.25   .0305 .4555 .3954 .4812 .4238 .1577
 486.8  486.65   .0204 .4574 .3977 .5051 .4507 .1589
 487.2  487.05   .0135 .4612 .4016 .5277 .4769 .1600
 487.6  487.45   .0096 .4602 .4013 .5517 .5047 .1601
 488.0  487.85   .0063 .4617 .4027 .5723 .5287 .1605
 488.4  488.25   .0038 .4634 .4042 .5936 .5514 .1611
 488.8  488.65   .0023 .4646 .4056 .6101 .5702 .1618
 489.2  489.05   .0014 .4654 .4065 .6189 .5798 .1628
 489.6  489.45   .0009 .4640 .4051 .6211 .5827 .1629
 490.0  489.85   .0007 .4646 .4059 .6222 .5834 .1629
 490.4  490.25   .0006 .4650 .4066 .6243 .5843 .1634
 490.8  490.65   .0005 .4651 .4069 .6273 .5863 .1638
 491.2  491.05   .0006 .4665 .4082 .6272 .5856 .1638
 491.6  491.45   .0005 .4670 .4084 .6309 .5886 .1642
 492.0  491.85   .0004 .4705 .4112 .6346 .5916 .1650
 492.4  492.25   .0005 .4682 .4098 .6315 .5900 .1650
 492.8  492.65   .0004 .4684 .4104 .6257 .5849 .1652
 493.2  493.05   .0004 .4694 .4112 .6237 .5831 .1662
 493.6  493.45   .0003 .4696 .4116 .6242 .5833 .1668
 494.0  493.85   .0003 .4694 .4124 .6214 .5809 .1670
 494.4  494.25   .0003 .4683 .4117 .6154 .5772 .1674
 494.8  494.65   .0003 .4690 .4122 .6140 .5753 .1680
 495.2  495.05   .0003 .4699 .4133 .6198 .5789 .1684
 495.6  495.45   .0003 .4710 .4143 .6258 .5837 .1693
 496.0  495.85   .0004 .4719 .4151 .6278 .5848 .1694
 496.4  496.25   .0004 .4715 .4153 .6293 .5854 .1693
 496.8  496.65   .0005 .4726 .4166 .6302 .5854 .1699
 497.2  497.05   .0006 .4719 .4161 .6295 .5848 .1704
 497.6  497.45   .0006 .4727 .4168 .6298 .5848 .1707
 498.0  497.85   .0007 .4740 .4179 .6324 .5866 .1712
 498.4  498.25   .0009 .4745 .4187 .6339 .5872 .1718
 498.8  498.65   .0011 .4729 .4181 .6287 .5833 .1717
 499.2  499.05   .0012 .4739 .4193 .6235 .5781 .1719
 499.6  499.45   .0013 .4739 .4192 .6223 .5763 .1724
 500.0  499.85   .0014 .4745 .4200 .6228 .5759 .1728
 500.4  500.25   .0016 .4743 .4204 .6217 .5740 .1733
 500.8  500.65   .0018 .4753 .4217 .6190 .5705 .1739
 501.2  501.05   .0019 .4758 .4221 .6206 .5714 .1748
 501.6  501.45   .0021 .4773 .4236 .6221 .5711 .1752
 502.0  501.85   .0025 .4767 .4236 .6192 .5664 .1755
 502.4  502.25   .0028 .4766 .4241 .6149 .5604 .1761
 502.8  502.65   .0031 .4764 .4246 .6106 .5551 .1761
 503.2  503.05   .0036 .4760 .4246 .6064 .5504 .1762
 503.6  503.45   .0040 .4770 .4256 .6051 .5471 .1771
 504.0  503.85   .0044 .4774 .4262 .6068 .5455 .1781
 504.4  504.25   .0047 .4781 .4272 .6004 .5400 .1778
 504.8  504.65   .0051 .4778 .4271 .5939 .5344 .1781
 505.2  505.05   .0056 .4788 .4280 .5900 .5292 .1788
 505.6  505.45   .0064 .4773 .4271 .5827 .5221 .1789
 506.0  505.85   .0068 .4782 .4280 .5776 .5161 .1790
 506.4  506.25   .0075 .4781 .4279 .5746 .5118 .1794
 506.8  506.65   .0083 .4785 .4286 .5691 .5051 .1799
 507.2  507.05   .0092 .4786 .4288 .5622 .4968 .1805
 507.6  507.45   .0104 .4794 .4294 .5550 .4889 .1808
 508.0  507.85   .0117 .4800 .4299 .5499 .4826 .1812
 508.4  508.25   .0129 .4799 .4301 .5406 .4732 .1813
 508.8  508.65   .0140 .4795 .4298 .5308 .4628 .1816
 509.2  509.05   .0147 .4801 .4303 .5230 .4553 .1819
 509.6  509.45   .0153 .4802 .4305 .5220 .4541 .1826
 510.0  509.85   .0157 .4818 .4320 .5216 .4517 .1828
 510.4  510.25   .0162 .4808 .4313 .5195 .4504 .1828
 510.8  510.65   .0148 .4822 .4328 .5257 .4575 .1835
 511.2  511.05   .0131 .4817 .4330 .5360 .4697 .1838
 511.6  511.45   .0108 .4823 .4337 .5493 .4850 .1838
 512.0  511.85   .0085 .4837 .4350 .5655 .5022 .1848
 512.4  512.25   .0066 .4848 .4364 .5826 .5203 .1857
 512.8  512.65   .0050 .4850 .4368 .5970 .5371 .1859
 513.2  513.05   .0036 .4852 .4369 .6075 .5495 .1858
 513.6  513.45   .0026 .4859 .4375 .6187 .5607 .1866
 514.0  513.85   .0019 .4878 .4395 .6289 .5704 .1872
 514.4  514.25   .0014 .4883 .4399 .6343 .5757 .1874
 514.8  514.65   .0012 .4886 .4402 .6360 .5781 .1880
 515.2  515.05   .0010 .4884 .4404 .6384 .5798 .1886
 515.6  515.45   .0009 .4881 .4403 .6370 .5790 .1887
 516.0  515.85   .0010 .4880 .4400 .6344 .5772 .1889
 516.4  516.25   .0010 .4899 .4412 .6402 .5792 .1899
 516.8  516.64   .0010 .4944 .4456 .6492 .5841 .1913
 517.2  517.04   .0012 .4943 .4462 .6490 .5836 .1922
 517.6  517.44   .0016 .4941 .4465 .6331 .5715 .1914
 518.0  517.84   .0019 .4929 .4459 .6277 .5655 .1920
 518.4  518.24   .0022 .4963 .4495 .6315 .5640 .1935
 518.8  518.64   .0027 .4920 .4463 .6239 .5584 .1926
 519.2  519.04   .0032 .4920 .4469 .6114 .5466 .1926
 519.6  519.44   .0039 .4903 .4456 .6027 .5376 .1932
 520.0  519.84   .0045 .4903 .4454 .5963 .5317 .1933
 520.4  520.24   .0048 .4924 .4469 .5951 .5283 .1945
 520.8  520.64   .0054 .4931 .4479 .5929 .5250 .1948
 521.2  521.04   .0060 .4917 .4471 .5882 .5209 .1940
 521.6  521.44   .0063 .4919 .4473 .5851 .5174 .1946
 522.0  521.84   .0066 .4915 .4471 .5820 .5149 .1949
 522.4  522.24   .0067 .4915 .4471 .5835 .5157 .1954
 522.8  522.64   .0065 .4942 .4494 .5863 .5185 .1961
 523.2  523.04   .0063 .4927 .4487 .5879 .5212 .1963
 523.6  523.44   .0058 .4935 .4502 .5864 .5212 .1964
 524.0  523.84   .0055 .4920 .4490 .5870 .5234 .1965
 524.4  524.24   .0049 .4927 .4499 .5911 .5283 .1966
 524.8  524.64   .0044 .4933 .4507 .5974 .5354 .1973
 525.2  525.04   .0040 .4941 .4517 .6035 .5413 .1979
 525.6  525.44   .0037 .4945 .4518 .6072 .5454 .1975
 526.0  525.84   .0033 .4948 .4517 .6119 .5504 .1978
 526.4  526.24   .0028 .4976 .4542 .6203 .5563 .1995
 526.8  526.64   .0025 .4988 .4558 .6267 .5619 .2007
 527.2  527.04   .0026 .4998 .4573 .6235 .5611 .2004
 527.6  527.44   .0027 .4989 .4566 .6192 .5572 .1999
 528.0  527.84   .0026 .4979 .4561 .6186 .5558 .2003
 528.4  528.24   .0027 .4981 .4572 .6169 .5540 .2008
 528.8  528.64   .0029 .4963 .4559 .6137 .5510 .2007
 529.2  529.04   .0031 .4964 .4562 .6107 .5468 .2012
 529.6  529.44   .0033 .4964 .4564 .6114 .5454 .2021
 530.0  529.84   .0034 .4976 .4579 .6126 .5448 .2026
 530.4  530.24   .0037 .4973 .4579 .6091 .5407 .2024
 530.8  530.64   .0042 .4974 .4583 .6031 .5339 .2027
 531.2  531.04   .0050 .4967 .4582 .5967 .5266 .2033
 531.6  531.44   .0060 .4967 .4584 .5897 .5184 .2039
 532.0  531.84   .0070 .4973 .4586 .5830 .5108 .2043
 532.4  532.24   .0079 .4989 .4599 .5766 .5026 .2053
 532.8  532.64   .0089 .5002 .4615 .5689 .4928 .2065
 533.2  533.04   .0101 .4996 .4617 .5570 .4819 .2060
 533.6  533.44   .0110 .4990 .4614 .5489 .4744 .2059
 534.0  533.84   .0120 .4990 .4615 .5462 .4702 .2063
 534.4  534.24   .0131 .4992 .4620 .5399 .4630 .2065
 534.8  534.64   .0147 .4994 .4621 .5288 .4512 .2069
 535.2  535.04   .0166 .4994 .4619 .5180 .4394 .2070
 535.6  535.44   .0186 .4987 .4617 .5069 .4282 .2069
 536.0  535.84   .0220 .4971 .4604 .4932 .4135 .2068
 536.4  536.24   .0261 .4966 .4597 .4778 .3969 .2074
 536.8  536.64   .0297 .4970 .4597 .4659 .3841 .2079
 537.2  537.04   .0330 .4985 .4615 .4537 .3713 .2079
 537.6  537.44   .0388 .4969 .4601 .4383 .3566 .2072
 538.0  537.84   .0444 .4958 .4590 .4258 .3447 .2070
 538.4  538.24   .0485 .4950 .4586 .4181 .3367 .2071
 538.8  538.64   .0516 .4944 .4584 .4124 .3316 .2074
 539.2  539.04   .0560 .4940 .4584 .4048 .3244 .2078
 539.6  539.44   .0635 .4920 .4570 .3931 .3136 .2078
 540.0  539.84   .0718 .4907 .4560 .3803 .3022 .2072
 540.4  540.24   .0832 .4886 .4542 .3675 .2909 .2070
 540.8  540.64   .0950 .4874 .4535 .3545 .2796 .2068
 541.2  541.04   .1097 .4841 .4507 .3394 .2674 .2060
 541.6  541.44   .1255 .4811 .4475 .3246 .2558 .2050
 542.0  541.84   .1419 .4788 .4442 .3116 .2461 .2043
 542.4  542.24   .1530 .4785 .4428 .3031 .2393 .2040
 542.8  542.64   .1567 .4785 .4422 .3001 .2371 .2042
 543.2  543.04   .1552 .4795 .4431 .2983 .2354 .2050
 543.6  543.44   .1474 .4802 .4447 .3028 .2380 .2056
 544.0  543.84   .1303 .4826 .4482 .3149 .2469 .2061
 544.4  544.24   .1113 .4856 .4519 .3317 .2602 .2080
 544.8  544.64   .0881 .4902 .4576 .3565 .2800 .2103
 545.2  545.04   .0681 .4928 .4614 .3825 .3035 .2120
 545.6  545.44   .0501 .4977 .4670 .4106 .3299 .2143
 546.0  545.84   .0373 .4993 .4696 .4413 .3602 .2161
 546.4  546.24   .0267 .5023 .4731 .4701 .3904 .2176
 546.8  546.64   .0189 .5030 .4747 .4978 .4203 .2185
 547.2  547.04   .0132 .5050 .4768 .5238 .4483 .2194
 547.6  547.44   .0092 .5070 .4783 .5504 .4758 .2207
 548.0  547.84   .0064 .5084 .4798 .5744 .5002 .2210
 548.4  548.24   .0044 .5091 .4810 .5910 .5174 .2212
 548.8  548.64   .0031 .5078 .4805 .6022 .5286 .2219
 549.2  549.04   .0023 .5057 .4797 .6105 .5372 .2222
 549.6  549.44   .0016 .5030 .4792 .6170 .5437 .2227
 550.0  549.84   .0011 .5000 .4785 .6211 .5470 .2233
 550.4  550.23   .0009 .4985 .4782 .6226 .5489 .2236
 550.8  550.63   .0007 .4998 .4789 .6234 .5501 .2236
 551.2  551.03   .0005 .5030 .4800 .6248 .5505 .2240
 551.6  551.43   .0005 .5060 .4816 .6244 .5496 .2246
 552.0  551.83   .0005 .5042 .4814 .6221 .5475 .2250
 552.4  552.23   .0007 .4998 .4800 .6192 .5444 .2250
 552.8  552.63   .0009 .4996 .4803 .6172 .5415 .2254
 553.2  553.03   .0012 .5028 .4819 .6131 .5378 .2258
 553.6  553.43   .0015 .5052 .4835 .6066 .5317 .2263
 554.0  553.83   .0019 .5061 .4839 .6014 .5253 .2266
 554.4  554.23   .0023 .5071 .4845 .5968 .5197 .2269
 554.8  554.63   .0028 .5083 .4854 .5919 .5148 .2272
 555.2  555.03   .0031 .5090 .4859 .5886 .5110 .2274
 555.6  555.43   .0035 .5105 .4869 .5860 .5080 .2279
 556.0  555.83   .0037 .5115 .4875 .5849 .5064 .2282
 556.4  556.23   .0039 .5131 .4889 .5856 .5060 .2288
 556.8  556.63   .0040 .5140 .4899 .5860 .5066 .2293
 557.2  557.03   .0039 .5145 .4907 .5871 .5082 .2298
 557.6  557.43   .0038 .5153 .4918 .5887 .5104 .2302
 558.0  557.83   .0036 .5159 .4924 .5899 .5126 .2301
 558.4  558.23   .0035 .5158 .4921 .5928 .5145 .2308
 558.8  558.63   .0035 .5163 .4928 .5973 .5166 .2321
 559.2  559.03   .0034 .5170 .4942 .5998 .5200 .2320
 559.6  559.43   .0030 .5186 .4961 .6026 .5228 .2319
 560.0  559.83   .0029 .5181 .4957 .6056 .5240 .2329
 560.4  560.23   .0028 .5189 .4968 .6055 .5242 .2334
 560.8  560.63   .0026 .5190 .4973 .6040 .5242 .2332
 561.2  561.03   .0026 .5185 .4968 .6029 .5224 .2335
 561.6  561.43   .0029 .5181 .4965 .6027 .5206 .2346
 562.0  561.83   .0031 .5189 .4973 .6010 .5197 .2346
 562.4  562.23   .0032 .5193 .4980 .5998 .5178 .2346
 562.8  562.63   .0033 .5199 .4991 .5993 .5162 .2347
 563.2  563.03   .0034 .5200 .4995 .5972 .5145 .2349
 563.6  563.43   .0038 .5195 .4991 .5945 .5103 .2355
 564.0  563.83   .0042 .5196 .4992 .5915 .5063 .2356
 564.4  564.23   .0045 .5211 .5009 .5872 .5014 .2358
 564.8  564.63   .0051 .5210 .5012 .5813 .4952 .2361
 565.2  565.03   .0057 .5210 .5016 .5761 .4883 .2365
 565.6  565.43   .0067 .5202 .5012 .5708 .4810 .2372
 566.0  565.83   .0077 .5203 .5016 .5633 .4724 .2377
 566.4  566.23   .0086 .5206 .5023 .5539 .4632 .2377
 566.8  566.63   .0095 .5205 .5029 .5448 .4539 .2373
 567.2  567.03   .0104 .5202 .5031 .5364 .4451 .2375
 567.6  567.43   .0116 .5195 .5027 .5285 .4355 .2378
 568.0  567.83   .0129 .5180 .5020 .5213 .4279 .2380
 568.4  568.23   .0139 .5169 .5021 .5167 .4233 .2387
 568.8  568.63   .0146 .5162 .5024 .5134 .4200 .2391
 569.2  569.03   .0151 .5167 .5032 .5095 .4160 .2390
 569.6  569.43   .0160 .5174 .5037 .5032 .4093 .2393
 570.0  569.83   .0174 .5177 .5034 .4962 .4017 .2397
 570.4  570.23   .0187 .5186 .5037 .4913 .3965 .2402
 570.8  570.63   .0203 .5183 .5033 .4879 .3924 .2408
 571.2  571.03   .0216 .5184 .5039 .4821 .3856 .2407
 571.6  571.43   .0226 .5184 .5045 .4744 .3782 .2402
 572.0  571.83   .0239 .5179 .5045 .4674 .3716 .2401
 572.4  572.23   .0256 .5166 .5036 .4615 .3658 .2403
 572.8  572.63   .0276 .5159 .5031 .4551 .3593 .2404
 573.2  573.03   .0307 .5152 .5022 .4452 .3488 .2402
 573.6  573.43   .0342 .5151 .5019 .4341 .3380 .2399
 574.0  573.83   .0376 .5148 .5018 .4243 .3283 .2396
 574.4  574.23   .0411 .5142 .5013 .4155 .3198 .2394
 574.8  574.63   .0446 .5138 .5008 .4081 .3130 .2394
 575.2  575.03   .0477 .5134 .5001 .4022 .3068 .2397
 575.6  575.43   .0491 .5142 .5010 .3970 .3023 .2396
 576.0  575.83   .0496 .5137 .5005 .3955 .3016 .2397
 576.4  576.23   .0476 .5144 .5017 .3987 .3046 .2403
 576.8  576.63   .0448 .5150 .5029 .4032 .3085 .2405
 577.2  577.03   .0426 .5152 .5040 .4059 .3110 .2414
 577.6  577.43   .0415 .5154 .5044 .4077 .3126 .2416
 578.0  577.83   .0401 .5162 .5050 .4118 .3162 .2423
 578.4  578.23   .0370 .5176 .5069 .4197 .3235 .2437
 578.8  578.63   .0320 .5190 .5093 .4317 .3357 .2444
 579.2  579.03   .0272 .5194 .5108 .4447 .3488 .2453
 579.6  579.43   .0235 .5197 .5116 .4571 .3611 .2460
 580.0  579.83   .0195 .5217 .5139 .4713 .3755 .2470
 580.4  580.23   .0163 .5218 .5147 .4866 .3923 .2480
 580.8  580.63   .0134 .5223 .5158 .5014 .4088 .2486
 581.2  581.03   .0111 .5228 .5165 .5150 .4231 .2488
 581.6  581.43   .0093 .5237 .5177 .5276 .4349 .2497
 582.0  581.83   .0076 .5247 .5190 .5377 .4459 .2507
 582.4  582.23   .0063 .5249 .5199 .5474 .4564 .2511
 582.8  582.63   .0052 .5247 .5203 .5566 .4658 .2514
 583.2  583.03   .0043 .5244 .5207 .5647 .4740 .2518
 583.6  583.42   .0036 .5244 .5211 .5713 .4806 .2521
 584.0  583.82   .0030 .5250 .5219 .5771 .4866 .2521
 584.4  584.22   .0025 .5245 .5221 .5827 .4927 .2523
 584.8  584.62   .0020 .5240 .5222 .5875 .4971 .2529
 585.2  585.02   .0016 .5242 .5224 .5919 .5012 .2533
 585.6  585.42   .0012 .5243 .5228 .5956 .5046 .2542
 586.0  585.82   .0011 .5245 .5240 .5972 .5063 .2547
 586.4  586.22   .0010 .5244 .5248 .5970 .5065 .2546
 586.8  586.62   .0009 .5243 .5252 .5964 .5062 .2547
 587.2  587.02   .0008 .5235 .5250 .5965 .5064 .2552
 587.6  587.42   .0008 .5220 .5248 .5950 .5054 .2555
 588.0  587.82   .0008 .5203 .5251 .5939 .5039 .2560
 588.4  588.22   .0009 .5208 .5273 .5930 .5021 .2567
 588.8  588.62   .0012 .5184 .5262 .5939 .5001 .2584
 589.2  589.02   .0018 .5199 .5281 .5906 .4943 .2597
 589.6  589.42   .0026 .5196 .5276 .5818 .4858 .2596
 590.0  589.82   .0033 .5217 .5299 .5683 .4728 .2588
 590.4  590.22   .0043 .5220 .5295 .5554 .4598 .2582
 590.8  590.62   .0054 .5216 .5288 .5444 .4482 .2580
 591.2  591.02   .0068 .5201 .5277 .5351 .4377 .2577
 591.6  591.42   .0082 .5196 .5278 .5252 .4269 .2578
 592.0  591.82   .0095 .5195 .5284 .5161 .4172 .2580
 592.4  592.22   .0110 .5200 .5287 .5059 .4061 .2580
 592.8  592.62   .0131 .5202 .5274 .4948 .3948 .2579
 593.2  593.02   .0152 .5206 .5272 .4836 .3832 .2577
 593.6  593.42   .0172 .5208 .5277 .4720 .3719 .2576
 594.0  593.82   .0195 .5195 .5279 .4609 .3607 .2579
 594.4  594.22   .0226 .5173 .5274 .4485 .3476 .2578
 594.8  594.62   .0262 .5164 .5260 .4363 .3355 .2574
 595.2  595.02   .0284 .5181 .5259 .4301 .3297 .2569
 595.6  595.42   .0305 .5185 .5256 .4244 .3234 .2562
 596.0  595.82   .0332 .5182 .5252 .4154 .3137 .2559
 596.4  596.22   .0333 .5182 .5255 .4142 .3138 .2563
 596.8  596.62   .0309 .5186 .5270 .4209 .3209 .2576
 597.2  597.02   .0302 .5186 .5274 .4230 .3224 .2581
 597.6  597.42   .0306 .5181 .5271 .4216 .3209 .2583
 598.0  597.82   .0296 .5190 .5283 .4233 .3227 .2587
 598.4  598.22   .0282 .5200 .5290 .4279 .3267 .2594
 598.8  598.62   .0269 .5200 .5300 .4321 .3307 .2600
 599.2  599.02   .0256 .5199 .5308 .4363 .3348 .2597
 599.6  599.42   .0242 .5201 .5311 .4412 .3400 .2601
 600.0  599.82   .0220 .5212 .5325 .4493 .3484 .2610
 600.4  600.22   .0199 .5225 .5340 .4571 .3562 .2621
 600.8  600.62   .0186 .5231 .5344 .4622 .3612 .2629
 601.2  601.02   .0171 .5230 .5349 .4678 .3671 .2630
 601.6  601.42   .0150 .5228 .5359 .4765 .3766 .2635
 602.0  601.82   .0131 .5217 .5357 .4884 .3883 .2645
 602.4  602.22   .0116 .5210 .5357 .4983 .3989 .2651
 602.8  602.62   .0104 .5201 .5359 .5059 .4080 .2659
 603.2  603.02   .0094 .5195 .5362 .5112 .4133 .2664
 603.6  603.42   .0089 .5196 .5363 .5139 .4164 .2666
 604.0  603.82   .0085 .5206 .5371 .5154 .4181 .2672
 604.4  604.22   .0085 .5220 .5383 .5138 .4163 .2675
 604.8  604.62   .0089 .5231 .5392 .5094 .4108 .2674
 605.2  605.02   .0101 .5224 .5388 .5017 .4024 .2674
 605.6  605.42   .0115 .5204 .5375 .4937 .3944 .2675
 606.0  605.82   .0132 .5197 .5372 .4841 .3841 .2671
 606.4  606.22   .0159 .5194 .5364 .4694 .3689 .2666
 606.8  606.62   .0189 .5196 .5361 .4537 .3531 .2663
 607.2  607.02   .0215 .5201 .5364 .4406 .3401 .2658
 607.6  607.42   .0248 .5199 .5359 .4277 .3268 .2655
 608.0  607.82   .0298 .5194 .5345 .4125 .3105 .2648
 608.4  608.22   .0350 .5186 .5332 .3970 .2951 .2636
 608.8  608.62   .0379 .5185 .5331 .3875 .2865 .2629
 609.2  609.02   .0388 .5185 .5332 .3847 .2842 .2633
 609.6  609.42   .0392 .5187 .5338 .3830 .2830 .2635
 610.0  609.82   .0413 .5175 .5328 .3799 .2804 .2637
 610.4  610.22   .0452 .5166 .5318 .3735 .2738 .2638
 610.8  610.62   .0514 .5150 .5301 .3620 .2631 .2623
 611.2  611.02   .0593 .5141 .5289 .3477 .2508 .2608
 611.6  611.42   .0714 .5124 .5261 .3310 .2365 .2591
 612.0  611.82   .0885 .5097 .5217 .3123 .2215 .2569
 612.4  612.22   .1087 .5063 .5172 .2939 .2079 .2547
 612.8  612.62   .1346 .5015 .5111 .2741 .1946 .2518
 613.2  613.02   .1705 .4961 .5033 .2504 .1789 .2479
 613.6  613.42   .2136 .4881 .4935 .2301 .1658 .2450
 614.0  613.82   .2461 .4833 .4880 .2175 .1581 .2427
 614.4  614.22   .2768 .4788 .4823 .2053 .1513 .2399
 614.8  614.62   .3020 .4750 .4776 .1969 .1463 .2384
 615.2  615.02   .3139 .4727 .4760 .1942 .1448 .2378
 615.6  615.42   .3268 .4696 .4742 .1918 .1441 .2373
 616.0  615.82   .3549 .4640 .4685 .1858 .1411 .2365
 616.4  616.22   .3730 .4621 .4666 .1823 .1387 .2362
 616.8  616.61   .3873 .4593 .4647 .1800 .1375 .2352
 617.2  617.01   .4299 .4532 .4573 .1701 .1329 .2327
 617.6  617.41   .5091 .4423 .4428 .1560 .1261 .2293
 618.0  617.81   .5916 .4327 .4298 .1441 .1200 .2260
 618.4  618.21   .6573 .4260 .4201 .1363 .1154 .2234
 618.8  618.61   .6928 .4237 .4155 .1330 .1133 .2223
 619.2  619.01   .7132 .4229 .4129 .1310 .1123 .2219
 619.6  619.41   .7104 .4236 .4133 .1308 .1123 .2220
 620.0  619.81   .6833 .4255 .4170 .1326 .1130 .2228
 620.4  620.21   .6353 .4294 .4240 .1371 .1149 .2244
