# ~HR8799e 
# Planet Teff 1150 K
# Planet log(g) 4 
# Planet Radius 1.17 Rjup
# Stellar Type A5V
# Stellar V-band Mag 5.96
# wavelength (microns) - planet-star flux ratio - geometric albedo (ignore)
       0.348596 6.17099E-09       5.3092
       0.349067 6.20245E-09       5.3363
       0.349540 6.23491E-09       5.3642
       0.350012 6.26715E-09       5.3920
       0.350486 6.29947E-09       5.4198
       0.350960 6.33306E-09       5.4487
       0.351435 6.36590E-09       5.4769
       0.351910 6.39898E-09       5.5054
       0.352386 6.43256E-09       5.5343
       0.352862 6.46597E-09       5.5630
       0.353340 6.49969E-09       5.5920
       0.353818 6.53260E-09       5.6203
       0.354296 6.56658E-09       5.6496
       0.354775 6.60172E-09       5.6798
       0.355255 6.63680E-09       5.7100
       0.355736 6.67187E-09       5.7402
       0.356217 6.70667E-09       5.7701
       0.356699 6.74170E-09       5.8002
       0.357181 6.77739E-09       5.8310
       0.357664 6.81369E-09       5.8622
       0.358148 6.84989E-09       5.8933
       0.358633 6.88592E-09       5.9243
       0.359118 6.92214E-09       5.9555
       0.359603 6.95895E-09       5.9872
       0.360090 6.99701E-09       6.0199
       0.360577 7.03396E-09       6.0517
       0.361064 7.07141E-09       6.0839
       0.361553 7.11039E-09       6.1174
       0.362042 7.14840E-09       6.1502
       0.362532 7.18422E-09       6.1810
       0.363022 7.21951E-09       6.2113
       0.363513 7.25823E-09       6.2446
       0.364005 7.29876E-09       6.2795
       0.364497 7.33865E-09       6.3138
       0.364990 7.37880E-09       6.3484
       0.365484 7.41960E-09       6.3835
       0.365978 7.45999E-09       6.4182
       0.366473 7.50299E-09       6.4552
       0.366969 7.54521E-09       6.4915
       0.367465 7.58643E-09       6.5270
       0.367962 7.62958E-09       6.5641
       0.368460 7.67247E-09       6.6010
       0.368958 7.71574E-09       6.6383
       0.369457 7.75910E-09       6.6756
       0.369957 7.80361E-09       6.7139
       0.370457 7.84884E-09       6.7528
       0.370958 7.89357E-09       6.7913
       0.371460 7.93879E-09       6.8302
       0.371962 7.98513E-09       6.8700
       0.372466 8.03158E-09       6.9100
       0.372969 8.07845E-09       6.9503
       0.373474 8.12641E-09       6.9916
       0.373979 8.17463E-09       7.0331
       0.374485 8.22298E-09       7.0747
       0.374991 8.27127E-09       7.1162
       0.375499 8.32017E-09       7.1583
       0.376006 8.37109E-09       7.2021
       0.376515 8.42232E-09       7.2462
       0.377024 8.47297E-09       7.2897
       0.377534 8.52505E-09       7.3346
       0.378045 8.57773E-09       7.3799
       0.378556 8.63008E-09       7.4249
       0.379068 8.68416E-09       7.4714
       0.379581 8.73704E-09       7.5169
       0.380094 8.79170E-09       7.5640
       0.380608 8.84628E-09       7.6109
       0.381123 8.90285E-09       7.6596
       0.381639 8.95981E-09       7.7086
       0.382155 9.01561E-09       7.7566
       0.382672 9.07397E-09       7.8068
       0.383189 9.13320E-09       7.8578
       0.383708 9.19096E-09       7.9075
       0.384227 9.25116E-09       7.9593
       0.384746 9.31306E-09       8.0125
       0.385267 9.37432E-09       8.0652
       0.385788 9.43576E-09       8.1181
       0.386310 9.49843E-09       8.1720
       0.386832 9.56216E-09       8.2268
       0.387355 9.62626E-09       8.2820
       0.387879 9.69106E-09       8.3377
       0.388404 9.75561E-09       8.3933
       0.388929 9.82276E-09       8.4510
       0.389455 9.89008E-09       8.5090
       0.389982 9.95852E-09       8.5678
       0.390510 1.00276E-08       8.6273
       0.391038 1.00971E-08       8.6871
       0.391567 1.01680E-08       8.7480
       0.392096 1.02408E-08       8.8107
       0.392627 1.03110E-08       8.8711
       0.393158 1.03850E-08       8.9348
       0.393690 1.04607E-08       8.9999
       0.394222 1.05357E-08       9.0644
       0.394755 1.06105E-08       9.1288
       0.395289 1.06872E-08       9.1948
       0.395824 1.07655E-08       9.2621
       0.396359 1.08442E-08       9.3298
       0.396895 1.09236E-08       9.3981
       0.397432 1.10056E-08       9.4687
       0.397970 1.10882E-08       9.5398
       0.398508 1.11705E-08       9.6105
       0.399047 1.12548E-08       9.6831
       0.399587 1.13404E-08       9.7568
       0.400127 1.14268E-08       9.8311
       0.400668 1.15145E-08       9.9065
       0.401210 1.16030E-08       9.9827
       0.401753 1.16921E-08      10.0593
       0.402296 1.17812E-08      10.1360
       0.402841 1.18734E-08      10.2153
       0.403385 1.19670E-08      10.2958
       0.403931 1.20595E-08      10.3754
       0.404477 1.21544E-08      10.4571
       0.405024 1.22499E-08      10.5392
       0.405572 1.23473E-08      10.6230
       0.406121 1.24458E-08      10.7078
       0.406670 1.25463E-08      10.7942
       0.407220 1.26466E-08      10.8806
       0.407771 1.27473E-08      10.9672
       0.408323 1.28490E-08      11.0547
       0.408875 1.29384E-08      11.1316
       0.409428 1.30576E-08      11.2341
       0.409982 1.31634E-08      11.3252
       0.410536 1.32625E-08      11.4104
       0.411091 1.33717E-08      11.5043
       0.411647 1.34855E-08      11.6023
       0.412204 1.35917E-08      11.6937
       0.412762 1.37022E-08      11.7887
       0.413320 1.38074E-08      11.8792
       0.413879 1.39212E-08      11.9772
       0.414439 1.40279E-08      12.0689
       0.414999 1.41048E-08      12.1351
       0.415561 1.42324E-08      12.2449
       0.416123 1.43431E-08      12.3401
       0.416686 1.44388E-08      12.4225
       0.417249 1.45245E-08      12.4962
       0.417814 1.45834E-08      12.5469
       0.418379 1.46458E-08      12.6005
       0.418945 1.46648E-08      12.6169
       0.419511 1.45945E-08      12.5564
       0.420079 1.43376E-08      12.3354
       0.420647 1.34536E-08      11.5749
       0.421216 1.14296E-08       9.8335
